HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,BFH,BFD,BFA,PSH,PSD,PSA,WHH,WHD,WHA,1XBH,1XBD,1XBA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,BFEH,BFED,BFEA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,BFE>2.5,BFE<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,BFEAHH,BFEAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,BFCH,BFCD,BFCA,PSCH,PSCD,PSCA,WHCH,WHCD,WHCA,1XBCH,1XBCD,1XBCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,BFEC>2.5,BFEC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,BFECAHH,BFECAHA,FTR
13,3,12,9,14,8,5,12,0,1,1,1,3.3082716272504733,12.94402614601455,12.905844605942,8.232086627016413,8.427619916647318,1.2604226667488543,10.712936296810915,10.068709673353624,9.9817137467529,7.954550056570132,5.976126033573976,13.264953480472611,11.987008671914241,13.319661271551476,2.7948497042308693,13.248836657471433,10.428222483531083,13.824967955057774,5.586539452788419,10.027380480966348,9.38300892670696,3.8196517544196573,3.52361281063888,8.63493908937023,2.2389570654818427,11.527830149967905,13.445488852264704,2.9950539138048002,2.463108692105299,2.153086598470871,2.632743852608808,3.479716041268789,3.4847515616823372,2.605217842215823,2.5456380683183237,2.4086738189720993,2.0078521563928104,3.027967527383591,2.9667003230660773,3.2313613192379793,1.9135881397566608,3.312760907554684,2.5055222015480707,3.3624383553623307,3.897380212943691,2.9472866353238194,2.2680846199420372,2.9571070922521994,3.533529753736047,3.5150120479786033,3.1806634294999756,3.8954291694222247,2.8328109770546313,2.4646498049334564,3.7215678064976276,1.6564847171905457,3.5985031351127246,2.8355378782759657,3.4796545181050913,2.592811949327281,2.568406906488667,2.492537786485334,1.686308723924603,2.721125342217445,1.7021153385288919,3.111823116150225,2.7499326931794306,3.331078951309303,2.6105548949212336,2.907831939693119,2.470680676256009,3.468184486576683,3.8919032567957133,3.863955558477376,1.6020720538849975,3.3949694183829013,1.8812993710916648,3.0393692786203252,2.7130146302938662,3.3720233886121487,3.9980578762159555,3.4774554245618208,3.173864457790246,2.25894395269298,1.5918053570331654,2.6384844496689563,2.702034390408781,2.4508842546326455,2.126699975342072,2.1505573261766666,2.8987374281237166,3.4410191565404515,2.4317239207766974,2.4262114721562864,2.750653176647603,3.1158251495502913,H
10,9,11,6,20,12,11,6,2,4,0,1,2.0453358557288652,1.169865884522539,8.838196492335197,13.83357800913925,8.189908877716967,9.630292936538599,2.7284488714763526,9.59515695799928,7.733633394351278,10.30582189254898,4.657820701571825,3.8863596066092665,4.97294667782832,9.72401210570084,10.087738228779637,2.3711687243627844,10.968310580925301,12.85448854824912,8.962745558268411,6.926152201017353,3.094405733239136,12.372859789550247,9.563035263417243,5.124863557430888,2.441793823531221,7.04460928865312,3.710144031767444,2.793626251871534,2.998010614397031,1.6002301356809152,2.290571318773881,2.1892026077518665,3.021300861316642,2.2331063711635375,2.315319173749949,2.66152954509547,1.6218217680976148,3.181713088768782,2.124310768720422,2.488960627793825,3.1131394179177825,3.1764428998793552,3.043998339999403,1.6422965340561586,3.7283669671885544,3.107522693458815,1.6899356311045695,3.915995056070398,2.754928072685451,1.6623002717059352,2.7793173055573885,1.6028106260990234,3.9031059346859216,2.7311563505836927,3.7010797108478513,3.1863070865303573,1.5566924246561762,2.9376402922732123,2.1327666729913184,3.132331018381317,3.0371820786710857,1.6257872573352263,3.7419417268700066,1.552198729291668,3.470931812850338,2.6055769792076515,3.610317751453667,2.9098802569373525,1.6683787967970023,3.5666533538851954,2.4370965934110838,3.075048715296192,2.7304342545932716,2.5352186933025207,2.4416726640532467,3.5922279276462787,1.970484640578618,3.6457156992822104,3.4163638269866645,2.257482741338977,3.449659431903677,3.512274099621933,2.19582958627015,2.196242451594749,2.7332172865316595,3.8556772779011967,3.3300406084848007,1.7175798684737327,2.360366473102946,3.1262067300895904,1.5641670240261072,1.6751771185556965,3.8264127949437614,2.4301133217927897,2.541772330391884,3.495063227264522,A
14,8,9,8,16,7,13,6,0,3,1,0,7.913593108232053,13.772121247735427,11.533931744710127,5.670376532691269,14.400382608621953,11.79999449934029,2.1295160049318134,13.073562847061464,12.736442941353912,3.5199324697926295,5.393838694376107,13.954921845054873,10.855533663892357,8.058955166901548,4.171097794597926,4.680442051209377,2.5815181581570696,3.6618583764061197,1.6045455707388152,5.303570543881178,10.071938074822759,11.625708846932017,3.7717499122091196,14.632790048567752,12.61806805758688,9.947907566297868,3.5196716996297845,2.471414105176893,1.8335000419689136,2.6023620761132866,2.1495350131053232,2.474095220296138,2.677950084531954,2.0874117202424727,3.2300016229225434,2.7564136094082543,2.30528598616932,3.2927223332595204,3.2834039242874273,3.394239454371861,3.748815270452371,1.5244993772729682,2.911471819919759,3.7705091469785534,1.9198515990243104,1.8160903032169717,1.9674922625069178,2.1128560460350143,1.5033345565487164,3.881347068179343,3.2982665494190817,2.346666091048658,1.7078696026817248,3.0560844767432607,3.2102333484458674,2.0864826908786847,2.3395679226048065,3.5659343530661567,2.8602587198543707,2.0373328653509675,2.4636772940156275,2.1883810989346357,2.9766565015245803,3.0717134044353847,3.771395482491344,1.618679251172805,3.79122044801925,1.9165405822935564,3.154969331947582,2.4923084736517294,2.5784613435058827,2.445421209926959,3.2561021233166945,3.1834471577357446,1.7340600820135044,2.27909182157674,2.6193925386401067,3.3864169629297676,3.905115836099221,1.8972881567357014,3.719759941257328,3.126071090658698,2.7498242258611576,2.6810964375281516,3.669111153348395,2.8036748003712613,2.4316543251812117,2.4681756209033336,1.703880512521994,3.064571115279421,3.5837733318431577,3.622879151507181,3.5795419104368533,1.9275226028340295,3.977793528314442,1.522811183126327,A
3,23,8,5,5,20,14,3,3,2,1,0,1.6634390319034393,4.712540413278629,13.423548823108911,10.331833463493775,13.235949605275545,7.467711783525265,7.290257317723557,4.996139813982272,4.129786905548927,12.54701845993786,6.051527364795221,10.427077979100433,8.175023549924655,11.014216496490102,5.829844312229582,3.1305747421686556,3.221896444772648,6.175889508964245,5.600745882012467,3.8960390424476836,1.2868332268230351,6.751860140523897,12.60754425874289,14.840470370954069,6.340073320068739,10.758798870771443,12.860102350913595,1.798489900263007,2.8815627282646203,2.783411079894332,1.7316264362729263,2.1132415429142544,2.2779449653103203,1.5703052801392827,3.1649784727525745,2.730796260593525,3.471634378042074,2.889678478670774,3.7037906402880356,1.8248118602508587,3.1390579884139393,1.6283842471323957,3.2117485734631877,2.7684158137257424,2.684703932576107,1.771731218216661,2.771479493265157,3.286605568268181,1.7971254113607729,3.2514094624191308,1.7927127734140784,2.4847662261117236,3.273470156023291,3.372791933941675,3.4490244481023264,2.969844410490372,2.15233239975164,3.9181393680744936,1.888241927668135,2.8719871049121317,3.019324502577931,3.495429757846236,1.8894157225532462,2.2421202014764647,1.7059084624890317,3.2132718583991875,1.9676584055207456,2.5388459045072973,2.912215360871365,2.76260328535888,2.4566773466281333,3.0129189005148236,2.0301386253631706,3.9482701602273003,3.210241534867479,1.5404222765813316,2.795267309819892,2.905980026211169,3.507244571574317,2.8960530995461626,2.9906890583828227,2.366906289792434,2.2170830004975652,2.778227570290969,3.2283944880681155,3.2061763718094203,2.9771232474937,2.7957920149246407,3.8362365210881912,2.018121204262256,3.483730392431996,3.852917354980254,3.8427452594266467,2.6623729079267937,1.7301500791593856,2.315369408703667,H
7,18,9,14,24,15,0,0,2,1,1,0,3.269715658706729,13.572466440230007,9.986511650061392,3.7395010466991283,12.928728245696226,3.5021622718109695,4.221451436596924,7.345028915851046,8.790277503483658,8.42181142705655,10.257488555982126,13.172981185198106,4.014100708234102,10.732446935120553,12.996505857504909,6.509743302899281,12.474053762416657,2.688312786552163,9.223321698041945,1.66719876997629,14.655680140160042,7.949078300981819,4.1122581993151215,14.570300458874373,6.359834984657323,3.0694569533482245,1.4798365940540836,2.417688441316164,3.009212466329245,1.741073333795579,1.6729332036378814,3.0565551078023914,1.5206567111586808,2.7216251068835584,2.688437674098834,1.9501007595355264,1.6579594913890348,2.1816626531695573,1.733832561923878,3.9762720599347103,3.4341077643103746,2.2332025432830074,3.8972553668618852,3.353489359229229,3.54739768840268,2.241528054174526,3.8139452422104263,2.9921591976831854,2.145029102376201,1.7804713112960477,2.4938722932119584,2.3713144723655444,3.8012050638290598,3.739213123098927,2.009487797451696,3.98806101303072,2.425736888126664,3.152169449539255,2.566726325540745,3.3580356575680614,3.495898459744887,2.1964148708790017,1.8082585082705251,1.8656967610063813,1.8610038572557561,3.828509101426844,3.6370288929112666,1.649724209001969,3.251840054330473,3.925607956374835,1.7093329367186425,1.7608051596126728,2.781234074945426,3.513404734090143,3.1995711616174125,2.350685915663173,2.1305566061339776,1.9234379666149986,3.0784124645149595,2.373992659274525,3.98252835799446,3.669762120311012,1.7669355057027571,2.7463571830120834,2.214098964644873,1.7134104766546319,2.861353235398867,2.015898783695002,2.039607862058666,2.207803884304517,3.370554392855562,3.7200582875357484,3.5758221725231025,3.176040188314391,1.6858770068997093,3.013065085181421,H
15,24,5,3,6,17,9,0,1,2,1,1,2.700601958656428,3.109460793068004,2.661246394582452,7.524063830361974,1.8969067844904934,3.0145255793008,8.131590803213854,10.909325250767509,3.7811931124303206,5.187203691397864,5.885722623839488,11.569245424724038,1.8614818838219953,8.305414148991959,4.589702198354615,13.18010850141183,9.48143803177638,8.548002242654494,5.3605110347363,5.526390053016489,1.7617641131562813,14.17139397284672,13.113583431697636,2.243884258317726,11.847246561639503,2.427006883295948,13.071251082371699,3.0021900539811726,2.8046540986927653,2.5214100446937,2.7522031402814657,2.900909765225384,2.856187924844884,2.3510119582535074,3.0295569023326796,1.52378145196216,2.150566281461602,2.6475841220600413,3.884348804378926,2.401383680143148,2.3290930524620483,3.6414749590763753,3.2244585952201215,2.5330358542690825,3.2602940159598437,3.020799801652402,3.6233877740262375,1.9819145819597899,2.4204048051762266,3.709447865699546,2.7467356077428455,2.8933254699502,2.3856477555741775,3.255800929373825,3.6563184912996354,2.1574505986386927,2.0608507952782364,3.2694272526927843,1.6233117981305583,3.796713270448312,3.9302778332235544,3.8256033477899023,3.105293272661762,3.396454363005403,2.91828431661501,2.74329420815438,3.0003814429334525,1.886319486264319,3.244149221332729,2.9428416036017855,2.8967871135015066,3.279414308213672,1.6661330947960602,2.0715854263998406,1.6457896104688832,3.3798725176541584,3.2117388456266465,3.665312033772958,2.3672197902151573,3.873643730413075,2.1168304271800755,3.9979051973420208,2.7596117955028805,2.41441395147833,3.232169035752046,3.2095656900615843,1.9360096227007921,1.5000736583556402,3.748999026356163,3.9730276758501115,2.7337934611851735,2.6374896749692436,3.27158843947212,3.529044536496128,2.5793008320658,3.648738709441417,H
8,13,3,1,11,18,0,0,1,5,1,1,9.534991654184257,1.4540016655352452,10.556944987895225,7.089899199197308,10.510487886546748,5.648772339372396,11.981615026660567,3.2772446898541174,9.094082571250365,12.600845927453504,7.8286921143029655,8.806829662036646,7.564386734592322,7.7090190307238595,3.267079588024709,2.7111551568701477,14.265006822213177,7.157809467714593,1.4592322682679872,11.449549757678886,5.030645624946978,4.333010501912121,3.7968476668763804,7.320301756465614,5.099858835445289,2.6491395376140408,6.270445525665672,2.44702695746643,1.929686658707469,2.0839829089653685,3.3024807875986326,2.35040584107693,2.4171919485203297,3.241849343332154,1.8418044234001119,2.3746116294699227,3.0939631949789232,3.620497879726956,2.0629284469418496,2.7287150541299963,2.9016692640256516,2.0023693294768545,2.8037393880570565,2.0030625503140325,1.745960600380684,2.04466242466965,1.536802856820054,2.6746281087611976,3.766272091323098,3.2176936426254996,3.1912846464855322,3.2721253131329555,3.928796842110294,2.940719382502029,1.8441855463317771,3.174723721918837,3.487730970867482,3.6367652723217727,2.4389262123202435,3.6945898036506897,2.0731994374175007,1.8699526314731083,2.7728748983846168,3.1993007019115294,2.4762782747844017,2.142799699434127,1.787907316300576,2.9067096938536574,1.695169507122954,3.045949083676594,2.3082339084229617,2.125816221239461,1.7910027835385542,3.362248556589435,2.1391377034729375,2.391006804721642,3.1476218007023866,2.0762746592623964,2.717137394394886,1.7576647674333754,2.3270263541296377,3.165165200122582,2.1761394211061043,2.8620083950829796,3.343630515582661,3.5178227068891483,2.2878841640433194,3.215322691530964,3.31597877686046,2.9383507338406116,3.2459117928029713,3.0034097520745178,2.7979723700846164,2.0678299336031367,2.361962190489407,2.8731863982325554,H
1,0,9,1,16,10,11,11,3,3,0,0,6.4166584466239955,2.4419808837184083,7.431133200528294,6.569749615488323,3.496518460962051,14.38380578720382,6.050917103448655,13.743061647602659,10.091140441943587,3.687064595311937,11.389356773522149,8.871438110129064,8.053220985350523,3.1776074559185576,8.374022092638162,8.255083423497592,4.676180633114238,10.255526561986661,9.506261595850226,8.71859715998815,4.4418732637698,13.823413178246167,4.557839029555536,7.307622015160422,13.67231774581641,3.7576938745035346,14.869241455770691,3.4379612924778558,1.5862006632332213,2.5829193267635873,3.2308964566296066,2.2920698687926784,2.9436157087491983,2.897124102548889,1.7298502063440206,2.6010926458605326,1.6922614013454356,2.228780974747607,1.9261201746062337,3.3527344864871846,1.7847947181275452,1.8046854563454062,2.8861915910866784,3.9689983336219634,2.8795717714774285,2.5346558957247085,3.4124907770583373,2.5216153251920765,3.1236633342856126,2.837741877782041,3.09412908400728,2.4049717308360563,1.766136374309539,2.6663278567521553,2.0249292604520894,3.2103562951030598,2.8364349255582817,1.7132437590900587,3.2452191899697915,3.187967537841373,1.519809519037426,3.3810221810984293,2.7618283527054968,2.3719989106861763,3.7161290655533548,1.5337528234907953,3.2813743147380983,3.3635538450417597,1.764929182963979,3.9663958422602663,2.9217222081369476,2.529757321751314,1.5657419642374026,3.023618172303175,1.797064086161902,2.8685636700890234,1.567497149987949,1.8310070441279624,3.74389377531757,3.197941291884269,3.4262144735326485,3.5325550748606527,2.229854011611343,1.9405275086156888,1.7496963691054164,2.712732615349469,3.5492746420567167,3.1666357163168404,1.9235911263921905,3.4563112692514775,1.572067705393835,3.815976019937108,1.6077610079023958,1.6190747926092293,2.9703923797155576,3.9696540136430176,D
2,11,11,2,17,24,14,7,3,5,0,1,11.251583317813099,5.430328332594187,8.976733040860973,11.250270817581995,10.53962259976501,13.37277544964491,1.5228342191205437,3.3035439047620483,11.39747722209944,4.474225665554718,12.889281621931946,6.735810375660813,7.81542160324486,5.231626685249958,1.1404772060772748,14.323072286662134,2.641295131122291,13.135436740725721,8.891576366837171,3.830322552772128,14.199066638422153,7.778393949659275,7.551032755882908,4.4378303782665,5.556505714674407,7.280263288358799,11.855299722046997,3.4321048267750474,2.630298680419757,3.4038986656382137,2.825999478885175,2.1122109748640634,1.9522568909237434,2.545759481132052,1.5261196990994381,1.7568465002653793,2.2861971416285964,3.5545024469805586,2.614906698684995,2.3794365889606617,3.7076618754001824,2.1526620323468104,1.9222917258678356,1.5140797297791457,2.846642677685495,2.861636721045792,2.0031921752813693,3.51581345836,3.819128429481289,3.788246535778075,1.667859299877604,2.062884679313268,3.0422958262031554,3.94034792554803,2.724422450135717,2.5999352350344,2.1786244059819366,3.8994100172339423,1.5706052259477599,2.206072971437916,2.5166444123868557,1.756644848303853,2.7004905864790985,3.8215811581621058,2.004141303313356,3.3388711756314633,3.027600243382992,3.797664296212207,2.6958908981785212,3.388436683746834,1.931083074239589,2.8166074951236615,3.311416561697334,1.9080780173917797,3.916446548584601,1.985771514325534,3.6907696958777847,3.954131792636696,2.023984355339058,3.166800495834587,2.7547942913159633,3.118149487027829,3.0653421305317514,3.602473874863379,3.4166491132935546,2.08367054690933,3.4803015643059156,2.131658774367274,3.682639505246781,3.8611873158644996,3.940451894311812,2.0426708071698365,2.1646728717375874,2.4954768303915325,3.3873964128915652,1.6459172754149018,A
1,10,9,9,21,6,6,0,5,0,0,0,11.480848028468003,6.699719268595276,5.659141690736723,4.972222366897694,14.518063307986408,5.855767770483115,13.660786594560106,10.297292078372339,6.100057360877572,9.456054101504566,8.962542164581112,10.681637152243255,5.065028481053945,13.064218859757029,12.06201174455194,11.39699029897743,13.29636936796018,3.9995154872243237,9.16095779353443,13.829870822397366,5.380991716523391,2.3694504478469267,11.834664457765872,11.023463623325425,4.928427359027545,2.5430443547792825,1.1959935650580196,1.614343523477453,2.793512158448638,2.2806349467995695,3.467363892822032,1.852892168728424,1.6641102331544142,3.106498587847354,3.0432105866972297,3.308234312141047,1.92418705758741,2.007841356227818,2.1177345751237198,3.3579358643644914,2.1055653606387827,2.8799690208149875,2.270097543014635,3.0265014711935807,1.674996796986441,2.475721629643769,3.065149389657832,3.0351538805269165,2.385393303990951,3.3594192284012037,2.322239140194058,2.624171210793323,1.859521534532037,1.6141496755170557,2.3912660397611685,3.4792568775176544,2.214448903222418,3.7314521374849665,2.44871387963785,2.307370850134366,3.964700918242016,2.0937810007998263,2.5751380407675954,2.94253910124794,2.3156820879765747,3.16913811474165,3.412331441642431,3.796165141172234,2.4840233105057257,3.9023641895265273,1.9814281320951663,3.40621710468002,3.093432661149397,1.606464268932831,3.1479661298378647,2.8179506341467038,3.497090536705793,3.5913748251658624,2.9636174329413265,3.9630332648381357,3.545981891354729,2.5156239978123742,2.028259684119088,3.6710454034563633,2.1226833580740267,1.691597740195725,1.849735220787306,2.204295274478593,2.1694506595390495,3.6904763014885607,1.6310085574980597,3.504272235782716,3.011040397530484,2.1762823335462116,2.215617627412546,2.7830401658923747,A
24,18,3,10,17,10,5,3,5,2,0,1,1.4984973597855713,5.314430670563215,2.50617693089763,12.614744688173934,1.140229260127187,11.74256666939891,7.108330039690102,11.978946196562198,14.772506055298196,4.1298334521586515,13.51297715047797,2.1844121858493044,4.031045263883262,14.474051444781791,2.797472710330325,1.3002482327175007,2.39193306897557,10.396716372441675,13.494219131136502,2.4930234985040185,9.149548097839094,3.9680147764846043,9.990359007695766,11.969318047183545,12.49936809649104,7.210177024191307,6.98277993601139,1.5155992821835513,2.6237231710376947,2.8468866559242567,3.197152003595914,2.382476997850981,2.082382576064634,1.5012970723349954,3.4656489149750866,2.156123668699391,3.483326015753361,1.5237101731163856,3.8046994123497773,3.859666173206594,3.6070580957165435,2.698204026766726,2.2670229604563312,2.0844814841492,2.806830130128179,3.816390521872533,2.2537751479205577,2.5798742526767295,3.1734090913537156,3.4427370659899625,3.6201842477528174,2.3964600388394146,3.9108791885496137,3.1099201650327446,3.633485269216975,2.7535030742911406,2.1460744611618456,3.127818880703951,2.513165111148297,2.606881107445311,1.9688488656974876,3.6028877497800686,3.7393989354584805,1.5195662244180703,2.5906689282994906,2.6398154452820872,2.4955922000660786,2.900815450030644,1.9562104018230912,3.0856052497143587,1.9926012682296257,3.089087175235942,2.651236942482039,3.772702126535586,3.351400247019908,3.259828578467853,3.2832144453477796,1.7430376673060228,2.044245106054315,1.9282009361375894,3.1986742115959426,1.9630907872844392,2.432805353777451,2.6273932897300205,3.946428659215595,2.0007680483189443,2.1312244175722217,2.89267759978507,2.8686163655869104,1.8843749139018457,3.2116176110737182,3.8539884145500505,3.1236008039224483,1.7428066841523608,2.873833130440836,3.712786005610898,H
12,11,5,4,6,8,9,14,0,0,0,0,5.822774343023892,1.2476573950995322,12.693221189602111,13.410029723753272,3.66332235542179,3.46067726113125,10.248574130437351,3.997478140401369,5.143330805621463,10.780608308802902,3.119647847750689,7.0608032268535945,10.529263351973137,13.738945938944754,5.738721758781939,2.3660904972982735,5.873838445676818,11.211081947043706,12.689216590297717,10.179633681455472,13.239625666890099,1.8556598962137787,14.183637430174018,6.531013776823008,8.88254557627964,11.522259690319967,12.453530946829312,3.458083667028702,2.596290977500744,3.38355046353486,1.9555698753187825,2.795838258229403,1.9719635323562106,3.007559973657355,2.2715171061858963,2.9357582524398524,2.1151427726970886,3.484193320756967,3.1730069275972532,1.9907390005828898,3.5000337797277967,3.9425142521836043,2.2549899925404766,2.6584329890876073,1.658963914732106,3.354356265985396,2.5355393823398606,3.129027664456475,2.549371404758148,1.6051449506318272,3.28619908856303,3.3716584957625777,3.5826276379807727,2.578367257840475,3.567315677807971,3.7960383641874365,3.8346286455048677,2.5253697727938076,3.211205358567156,3.5978580795087716,1.5244371695534635,2.73604669507185,2.7114360357937475,3.187596543352989,3.799562283190175,2.9273402566689146,1.8959130696557907,3.486681882934124,2.866866579350307,2.453551046238612,2.1259232212261834,2.892446339115118,2.9501473391638156,3.0641080756267387,3.9392516058611817,2.1609128880490047,2.792768699785409,3.806776766369672,3.5720657776781586,2.6565504713789307,2.8263456932744093,3.5477965403624667,2.511973400914134,1.6603731661845884,1.5530496500727387,2.5035354935940703,3.174143541253503,3.550894575528023,2.517232429192287,2.588496389643849,1.9445260386262884,2.0053950591429515,3.047858009638917,2.8160150819764995,2.2322845157159805,2.2602810990897737,H
14,7,1,3,11,19,3,6,1,2,1,0,13.879303396231094,2.7131460291410248,2.6400960899343846,9.227338546488797,5.857847635538474,5.822455618301942,6.742429886793806,3.3829980286880805,11.035633620576096,4.92150503196047,14.352103030908228,9.46419358018501,12.355288474289939,1.493362480981966,6.357685562345926,9.254434817496827,4.85056567783567,11.702711033857016,1.4151505849291541,4.9709448485977275,6.07943479707838,5.941690299797476,8.220631165082237,3.5583690825807497,9.86548204875987,8.3961527981102,3.6337890805982704,1.7697915436879021,2.0760247474637934,2.163265232412136,3.0286418452719097,1.6197849669794335,2.2900159476035755,3.294645539051913,2.7035971005195965,3.0944236747365244,2.271651631075951,2.3556845408868363,2.8676786000233303,3.933932211084225,3.7433054788944777,2.970863744157935,3.116232608151572,1.9907829847198217,3.0064976707616635,1.9353217164863827,1.9971913437071227,3.696554199778447,1.5172883861787099,1.7530392714414633,2.69116326580021,2.1595235235195838,3.1751316769253406,1.701948750698685,2.708502277356102,3.6630063094254357,2.6781747827813502,2.9448979491072214,3.43397802190571,3.9660145610104216,1.9487857141694294,3.4433706962918698,2.9462763551918525,3.6523402964122793,1.8259660609818817,3.043570764900603,3.726100339985339,3.812736670385834,2.0209992953244544,3.4175176042921667,1.5938443321575289,3.1067185609849677,3.8858233597197214,3.627082340399023,2.4267587623088627,2.7056749187710913,2.2789045097815355,3.3821534182428628,2.945974689676084,2.7914286270518796,3.556047908979522,1.8350604000116897,3.539978465095232,1.8338899152733648,3.6013868739622636,3.2863588678946507,3.0066912017567464,2.5412629637279265,3.3343055501740673,2.7427858555398243,2.606795408073215,3.9334168313074582,3.0892686355314525,2.181281930194029,1.5416133445224698,2.950677858317838,A
1,11,3,9,6,22,11,10,4,2,0,0,7.909974036859164,1.8562454568003965,6.780235657134749,12.037020183871132,9.496565994925918,11.911472050567392,9.073081847772201,10.893352041211577,13.281375109038406,7.889744636317196,9.27107012174723,14.792528782309411,2.513987088299648,6.075764228920967,2.0846007566235434,8.544174032389185,13.571011466247827,8.112965988926543,7.515179239893968,3.874244469579513,5.630809586865816,9.787679904099434,4.35950850647495,4.30723034596168,8.47413496047551,12.675411316099357,12.891245034184028,2.0396366769672056,2.7513582961958107,3.0036368862105833,3.382233654866911,1.9739026210880644,2.3051567290927357,1.9042321630551087,2.10589199922461,1.8685154159995487,2.9016776885251714,2.396782998893505,3.929783837801707,1.6750842185220212,3.3552654536647912,3.532452167373906,3.4959872144759117,1.9812303487971312,2.4294425925613012,1.5622174737791037,1.6337207815726509,1.8999726749098287,2.6645259204567866,2.2536701545401767,3.4866157397598343,3.519760136992011,1.8251357619487534,3.222580441630221,1.907006824370695,2.8105936268201352,1.9552924613388543,2.5693458950117973,3.8590543335959704,1.6602760108644974,2.6024667262271306,2.9702329642838983,1.7489464886524686,2.6867373381813024,2.536308424102275,3.5259119325486905,3.170221401079082,3.869903265352293,1.671979539200012,3.1369232768276283,2.035566419477088,3.2892791733594384,3.220480692749532,3.3912042713200927,2.000580525299202,1.5710418034682894,3.4012142563616234,3.5899463580010336,2.4639715532843622,2.6203248568690363,3.4586366506976836,2.459125537580034,3.481242073069165,2.3795322211915533,2.972101499459193,3.229150587565554,3.53557491101563,1.9381739237837103,3.576036640026176,3.778981804751512,2.7226511686987087,2.5835175674990953,3.067182736940397,2.3806243655155024,3.9190675701690227,2.3488589707085117,A
24,13,6,3,9,8,13,3,0,1,0,1,10.536339446236413,10.767161761875064,2.2061833324504114,1.4364092064309197,7.216643840009768,10.932249189730662,12.828731864249486,13.452272581915489,10.570790508303734,12.506543482110137,14.213428325536771,10.477654493604598,7.480359688640713,5.98037778698749,5.272307973065813,2.1318318316883222,3.4007118367610176,7.33461217999112,6.831128465901033,8.56149774253605,7.815211452208655,10.27998343812466,13.91910812687299,7.47940393092435,3.2905948382303554,6.5890382701707475,12.105724712947158,2.947391966194174,2.1030020918082366,2.9492209312637194,2.756428065244687,1.5774203077581483,3.3565138176593625,3.1712653112257603,1.5914074300106458,1.8858049920658493,3.066927505312746,3.8917459056298562,2.4770338979407516,1.9089727214983518,3.203877577864234,3.559125529655707,3.4575246232632346,3.8093977959913152,3.8071675840104375,1.7450603270064546,1.5288175050075998,3.4845785609558013,2.5643662244329373,2.1607326112278273,1.9797409987893453,3.3586740706109643,3.435543218933341,2.548884338802785,3.4942387724191506,2.782620370056622,1.671136441304352,2.9430892691362587,3.6615014541982887,1.9934127177969887,2.026525162179682,1.5005021579144746,2.8994922513416266,2.796575106244622,3.5550945002246075,3.6170654169053433,3.3461109167210448,2.7968995861518358,2.780471415920195,1.5241862426005617,1.7581703602909315,1.7347150548832948,1.7404085474122228,3.268108968792402,3.479480175086778,3.0352113166806296,3.7743568962153087,2.197096040486997,3.2431752531429954,1.8128067748778904,3.313820902166316,2.6380042084359214,3.948743239664604,3.0195466177786994,2.9216487483199196,3.0009577248124026,3.7229271498624783,3.57193888402134,3.6565957862198664,1.5394556588358272,2.1231431988778007,3.730837593548964,1.7653936636918175,1.6715404608180218,3.4132455299084246,2.6662485315890336,D
